URL,Question,Answer
https://mapleleafshotstove.com/2024/11/08/toronto-maple-leafs-vs-detroit-red-wings-game-15-preview-projected-lines-tv-info/,Lalonde on whether the opposition lets their guard down when Matthews is out of the lineup:,There is probably a little more comfort not seeing him because it is a guaranteed tough night. He is going to create offense and usually find the back of the net. It is probably more of a credit to their group. Everybody is giving a little bit more urgency in their game more than the opposition letting up.
https://mapleleafshotstove.com/2024/11/08/toronto-maple-leafs-vs-detroit-red-wings-game-15-preview-projected-lines-tv-info/,Lalonde on re-inserting Justin Holl into the lineup in place of Jeff Petry:,"It’s probably more about using everyone amidst a three-in-four with travel. Justin has played very well for us this year. We were kind of giving the younger D an opportunity, and then our D core played well. It is more about getting Justin back in because he had been playing well for us."
https://mapleleafshotstove.com/2024/03/30/toronto-maple-leafs-vs-buffalo-sabres-preview-projected-lines-tv-broadcast-info-3/,Bobby McMann on the chemistry and fit alongside John Tavares and William Nylander so far:,"They are elite players, and it is a little different playing with them. You never know when you are going to get the puck or what they are going to do with it. You always have to be ready. I think it has been good so far. I think they just demand high execution all the time. They expect you to make plays. That is the type of game I want to play. It is pushing me to be a better player and to get them the puck and vice versa. I think we are all good enough to make plays."
https://mapleleafshotstove.com/2024/03/30/toronto-maple-leafs-vs-buffalo-sabres-preview-projected-lines-tv-broadcast-info-3/,McMann on the challenge of shutting down Tage Thompson coming off of his four-goal game vs. New Jersey last night:,"Just get in his space. If you make him rush plays, he is not going to have the puck on his stick. Be aware of him, but with the way that we pressure, we have been playing hard and physically lately. If we’re playing through his hands, I think it shouldn’t be a problem."
https://mapleleafshotstove.com/2024/03/30/toronto-maple-leafs-vs-buffalo-sabres-preview-projected-lines-tv-broadcast-info-3/,McMann on the pros and cons of playing against a tired opponent in the second half of a back-to-back:,"You could maybe say they are a little slower, but there are also times when they are right in the game, maybe before we are. On the back-to-back, for us, sometimes it feels like you are in the game and have your reads and spacing clicking right away because you were just playing the night before. We definitely aren’t taking it lightly. We have to be ready for them."
https://mapleleafshotstove.com/2024/03/30/toronto-maple-leafs-vs-buffalo-sabres-preview-projected-lines-tv-broadcast-info-3/,Sheldon Keefe on the challenge the Sabres present:,"The opponent tonight is probably more like New Jersey and less like Washington. That in and of itself creates different challenges in terms of their skill set, ability to play in transition, and the pace they can bring from the defense. We are going to be challenged in different ways than we were the other night. We are going to have to be that much more focused on it and be good on offense ourselves while making sure we are managing the puck really well. Play in the offensive zone and make it harder on their top people by forcing them to defend."
https://mapleleafshotstove.com/2024/03/30/toronto-maple-leafs-vs-buffalo-sabres-preview-projected-lines-tv-broadcast-info-3/,Keefe on whether he reminded his team of the 9-3 loss to Buffalo in December:,"I mentioned it yesterday. That is a long time ago and a lot has changed since then, but it is a reminder of what this opponent is capable of and the type of skill that they have when you don’t play an organized game. You open up the possibility of something like that happening. It was just a reminder of that. I don’t think we need to go too far into it. It is more about using it as an example of the chances we gave up and the type of game we played there. We gave up free offense. In those kinds of games, this team thrives."
https://mapleleafshotstove.com/2025/01/04/toronto-maple-leafs-vs-boston-bruins-game-40-preview-projected-lines-tv-info/,"TheLeafsare hoping that now, as the top six returns to its most familiar, full-strength setup (Knies – Matthews – Marner / Pacioretty – Tavares – Nylander), they are going to find their most complete, deep, and dangerous offensive form of the season entering the new year, to go along with their generally steady defense and high-level goaltending.","This is as good as the Leafs forward group gets right now – which is really, really good – no notes. Hope everything comes together for this to settle in & get into a game flow as 4 lines that work off each other. We have already seen each line individually be good at this point.https://t.co/nj73J1NDiM — Anthony Petrielli (@APetrielli)January 4, 2025"
https://mapleleafshotstove.com/2025/01/04/toronto-maple-leafs-vs-boston-bruins-game-40-preview-projected-lines-tv-info/,Brad Marchand on the 2024-25 Maple Leafs:,"They’re an extremely good team this year. They’ve been building for a while now and have really kind of figured out the right way to play, with the way they stick up for each other and compete for each other. They’re a different brand of hockey right now."
https://mapleleafshotstove.com/2025/01/04/toronto-maple-leafs-vs-boston-bruins-game-40-preview-projected-lines-tv-info/,Bruins head coach Joe Sacco on the impact of Auston Matthews’ return on the Bruins’ gameplan:,"There is definitely some tinkering, certainly. You are talking about one of the premiere goal-scorers in the league. We have to make some adjustments accordingly. It gives them more depth up front. We have to make sure our matchups are pretty tight tonight as best as we can on the road. We have seen a lot of Matthews. We know what he can bring to their team."
